,osmid,geometry,fclass,name
68,347433848,POINT (-87.6584501 41.9288055),cafe,Starbucks
69,347433854,POINT (-87.6620035 41.9287672),pub,Maeve
70,347433859,POINT (-87.662364 41.9287608),pub,Tavish
71,347433861,POINT (-87.6612825 41.9305296),pub,Rocks Lincoln Park
72,348165038,POINT (-87.7465792 41.9539712),department_store,Sears
73,348168844,POINT (-87.6581342 41.9668568),bicycle,Uptown Bikes
74,349255925,POINT (-87.6776508 41.9103108),cafe,Starbucks
75,349256451,POINT (-87.6771374 41.9099225),nightclub,Double Door
76,349258947,POINT (-87.6383834 41.9128963),post_box,
77,349259594,POINT (-87.6585879 41.9261931),pub,Gaslight
78,354049578,POINT (-87.6219919 41.6978121),school,All Saints School
79,354049615,POINT (-87.6597769 41.9239213),hospital,Alexian Hospital
80,354049632,POINT (-87.6675533 41.8644772),school,Allen School
81,354049908,POINT (-87.6711658 41.9116991),school,Annunciation School
82,354050084,POINT (-87.6500715 41.8340525),school,Armour Elementary School
83,354050354,POINT (-87.6653289 41.7850334),school,Assumption School
84,354050876,POINT (-87.7472767 41.8025325),school,Baum School
85,354051291,POINT (-87.6864452 41.9491987),school,Bell Elementary School
86,354051528,POINT (-87.7318131 41.9861651),grave_yard,Bethel Cemetery
87,354051618,POINT (-87.7845032 41.9111426),school,Bethany School
88,354094979,POINT (-87.7139433 41.8430881),school,Blessed Agnes School
89,354095694,POINT (-87.6531057 41.7653115),school,Bond Elementary School
90,354096161,POINT (-87.7992271 41.9497533),school,Bridge School
91,354097174,POINT (-87.7150545 41.8455881),school,Rosario Castellanos Elementary School
92,354097258,POINT (-87.6214381 41.7714229),school,Brownell Elementary School
93,354097497,POINT (-87.6817208 41.8728104),park,Campbell Park
94,354097991,POINT (-87.765891 41.897254),school,Byford Elementary School
95,354099206,POINT (-87.6995195 41.883325),school,Cather Elementary School
96,354099495,POINT (-87.7992358 41.9551347),hospital,Chicago-Read Mental Health Center
97,354099532,POINT (-87.75978 41.907254),school,Christ School
98,354099881,POINT (-87.7539462 41.8964208),school,Christians School
99,354099996,POINT (-87.7703349 41.8678097),school,George Rogers Clark Elementary School
100,354100223,POINT (-87.5647686 41.7417015),school,Coles Elementary School
101,354100900,POINT (-87.6947785 41.9386431),school,Concordia School
102,354101563,POINT (-87.6033815 41.7572565),school,Cornell School
103,354101876,POINT (-87.7245002 41.8783655),school,Delano Elementary School
104,354102023,POINT (-87.7306132 41.9386429),school,De Vry Technical Institute
105,354102692,POINT (-87.7243804 41.8645053),school,Ebenezer School
106,354102829,POINT (-87.6847609 41.8841564),school,Dett Elementary School
107,354102882,POINT (-87.6236601 41.7622563),school,Deneen Elementary School
108,354102895,POINT (-87.6808862 41.8314218),school,Everett Elementary School
109,354103763,POINT (-87.6400484 41.7108674),school,Fernwood Elementary School
110,354104450,POINT (-87.7637453 41.8810264),school,Emmet Elementary School
111,354104767,POINT (-87.7168929 41.8901642),park,Garfield Square
112,354104794,POINT (-87.7220001 41.8814211),hospital,Garfield Park Hospital
113,354104991,POINT (-87.6764423 41.8536439),school,Froebel School
114,354105147,POINT (-87.6122723 41.8180893),school,Fuller Elementary School
115,354106129,POINT (-87.6232158 41.7248168),school,Gillespie Elementary School
116,354106224,POINT (-87.7644993 41.7969768),school,Gloria Dei School
117,354106280,POINT (-87.6708843 41.7725335),school,Golgotha School
118,354106399,POINT (-87.6958873 41.8525326),school,Hammond Elementary School
119,354106773,POINT (-87.6672746 41.828922),school,Greene Elementary School
120,354106984,POINT (-87.7269992 41.8408657),school,Grace School
121,354107360,POINT (-87.6883878 41.8789214),school,Phoenix Military Academy
122,354107892,POINT (-87.6042154 41.7753119),school,Holy Cross School
123,354108098,POINT (-87.6022702 41.7539233),school,Hirsch Metropolitan High School
124,354108585,POINT (-87.6450492 41.7394784),school,Gresham School
125,354109365,POINT (-87.7122771 41.8633657),school,Hess School
126,354109711,POINT (-87.6319936 41.757534),school,Harvard Elementary School
127,354109887,POINT (-87.7561686 41.8994763),school,Hay Community Academy
128,354109997,POINT (-87.6719959 41.7908666),school,Henderson School
129,354110228,POINT (-87.6394985 41.9314213),school,Harris School
130,354110357,POINT (-87.613601 41.6883807),school,Holy Rosary School
131,354110443,POINT (-87.664221 41.9030881),school,Holy Trinity High School
132,354110827,POINT (-87.6125502 41.8222558),school,Holy Angels School
133,354111030,POINT (-87.6226674 41.8198516),school,Horner School
134,354111766,POINT (-87.6522748 41.8586441),school,Jungman Elementary School
135,354112130,POINT (-87.6619974 41.8591996),school,Jirka School
136,354112347,POINT (-87.7014437 41.8739213),school,Jensen Scholastic Academy
137,354114420,POINT (-87.7106105 41.8647546),school,Lawson School
138,354115149,POINT (-87.8480648 41.9671113),grave_yard,Indian Cemetery
139,354115247,POINT (-87.5522681 41.7361461),school,Immaculate Conception School
140,354115255,POINT (-87.6933934 41.8132881),school,Immaculate Conception School
141,354115722,POINT (-87.6228247 41.6672566),park,Kiwanis Field
142,354115920,POINT (-87.5752214 41.752431),school,Lady of Peace School
143,354116005,POINT (-87.6253256 41.7047565),school,Kohn School
144,354116464,POINT (-87.6948316 41.8183002),school,Kelly High School
145,354116971,POINT (-87.7658908 41.889754),school,Key School
146,354116991,POINT (-87.7788976 41.7895478),school,Kinzie Elementary School
147,354117538,POINT (-87.7542243 41.9069762),school,Lewis Elementary School
148,354117703,POINT (-87.6600512 41.7972556),school,Libby Elementary School
149,354118664,POINT (-87.7964487 41.9322535),school,Locke Elementary School
150,354119589,POINT (-87.6728304 41.8297552),school,Longfellow School
151,354119799,POINT (-87.6461612 41.7728115),school,Low School
152,354120324,POINT (-87.6719957 41.7819778),school,Lindblom Technical High School
153,354120465,POINT (-87.6998345 41.8707649),school,Manley High School
154,354120955,POINT (-87.7056081 41.7847552),school,Nazareth School
155,354122012,POINT (-87.7464472 41.9441984),school,Midwest Christian Academy
156,354122022,POINT (-87.7129837 41.7511947),school,Michelson School
157,354122227,POINT (-87.7817264 41.9469757),school,Messiah School
158,354122496,POINT (-87.6198294 41.827043),school,Ida B. Wells Elementary School
159,354123217,POINT (-87.7395008 41.883921),school,Marconi Community Academy
160,354123638,POINT (-87.7500565 41.8736432),school,May Community Academy
161,354124385,POINT (-87.6082424 41.8218501),school,Oakland School
162,354125021,POINT (-87.6896431 41.7982374),school,Nightingale Elementary School
163,354125469,POINT (-87.6195677 41.89624),school,Northwestern University Feinberg School of Medicine
164,354125622,POINT (-87.7703368 41.9358648),school,Notre Dame High School
165,354125894,POINT (-87.6756068 41.7744778),school,O'Toole Elementary School
166,354126171,POINT (-87.661165 41.8953104),school,Near North Special Education School
167,354126504,POINT (-87.6878297 41.7839221),school,Morrill Elementary School
168,354127658,POINT (-87.7270007 41.8941988),school,Orr Community Academy High School
169,354127974,POINT (-87.7523321 41.8054074),school,Our Lady of the Snows School
170,354128001,POINT (-87.5669904 41.7155905),school,Our Lady School
171,354128326,POINT (-87.6314367 41.6980899),school,Roseland School
172,354128581,POINT (-87.6251612 41.8761445),university,Roosevelt University
173,354128729,POINT (-87.7169991 41.8511436),school,Paderewski Elementary School
174,354129035,POINT (-87.8017284 41.9916976),school,Our Savior School
175,354129099,POINT (-87.6202775 41.8054162),school,Overton Elementary School
176,354129183,POINT (-87.6703331 41.9319766),school,Saint Alphonsus High School
177,354129249,POINT (-87.5861581 41.7300346),school,Saint Ailbe School
178,354129326,POINT (-87.6908848 41.7650333),school,Saint Adrian School
179,354129517,POINT (-87.7019997 41.8911434),park,Sacramento Square
180,354130098,POINT (-87.6720001 41.9472543),school,Saint Andrew School
181,354130275,POINT (-87.6810535 41.8568924),school,Saint Ann Grade School
182,354130360,POINT (-87.6711635 41.8269774),school,Saint Andrew's School
183,354130371,POINT (-87.7700581 41.9044761),school,Saint Angela School
184,354130840,POINT (-87.7636681 41.8725319),school,Plato School
185,354131075,POINT (-87.7031709 41.8559635),school,Pope Elementary School
186,354131407,POINT (-87.695053 41.8153107),school,Peace School
187,354131600,POINT (-87.80145 41.9708643),school,Perkins School
188,354131797,POINT (-87.6111598 41.7667008),school,Park Manor Elementary School
189,354131813,POINT (-87.6325496 41.7708672),school,Parker Community Academy
190,354132001,POINT (-87.6197727 41.8244779),school,Wendell Phillips Academy High School
191,354132094,POINT (-87.6780251 41.9598132),school,Pilgrim Lutheran School
192,354132276,POINT (-87.6831092 41.8530883),school,Pickard Elementary School
193,354133588,POINT (-87.7520011 41.8769764),school,Resurrection School
194,354133602,POINT (-87.8139509 41.9875308),hospital,Resurrection Hospital
195,354133973,POINT (-87.6856105 41.8989213),school,Saint Helen's School
196,354134045,POINT (-87.6714456 41.9833651),school,Saint Gregory High School
197,354134266,POINT (-87.7228333 41.871699),school,Presentation School
198,354134885,POINT (-87.6678285 41.7672557),school,Raster Elementary School
199,354135064,POINT (-87.6847731 41.7525335),school,St. Rita of Cascia High School
200,354135605,POINT (-87.6169915 41.6844788),school,Saint Anthonys School
201,354135672,POINT (-87.697827 41.8552602),hospital,Saint Anthony Hospital
202,354135683,POINT (-87.6400518 41.842811),school,Saint Anthony of Padua School
203,354135871,POINT (-87.6064366 41.7300344),school,Saint Joachims School
204,354135957,POINT (-87.6567179 41.800589),school,Saint John School
205,354136321,POINT (-87.6128262 41.7536454),school,Saint Dorothy School
206,354136384,POINT (-87.7041367 41.7927949),school,Saint Gall School
207,354136404,POINT (-87.5872695 41.7428124),school,Saint Felicitas School
208,354136426,POINT (-87.6494963 41.8355888),school,Saint George School
209,354136445,POINT (-87.7745036 41.9375315),school,Saint Ferdinand School
210,354136801,POINT (-87.6700515 41.7939222),school,Saint Basil School
211,354136836,POINT (-87.684223 41.9530876),school,Saint Benedict High School
212,354136875,POINT (-87.6339386 41.7750338),school,Saint Benedict School
213,354136882,POINT (-87.5614991 41.7369885),school,Saint Bronislava School
214,354136913,POINT (-87.6706109 41.9319766),school,Saint Bonaventure School
215,354137066,POINT (-87.7019986 41.8505882),school,Saint Casimir High School
216,354137172,POINT (-87.6692546 41.8912841),school,Saint Columbkille School
217,354137200,POINT (-87.6658833 41.7345887),school,Saint Ethelreda School
218,354137246,POINT (-87.7876802 41.7949536),school,Saint Daniel School
219,354137249,POINT (-87.7639488 41.9761425),school,Saint Cornelius School
220,354138311,POINT (-87.5793401 41.75593),school,South Shore High School
221,354138896,POINT (-87.6972767 41.8678103),school,Shepard School
222,354139019,POINT (-87.6319945 41.7905893),school,Sherwood Elementary School
223,354139105,POINT (-87.7657521 41.8824222),school,Catalyst Circle Rock Charter School
224,354139781,POINT (-87.7328356 41.9414207),school,Scammon Elementary School
225,354139816,POINT (-87.6247694 41.68059),school,Scanlan School
226,354140708,POINT (-87.6222713 41.7669784),school,Shiloh Academy
227,354140726,POINT (-87.6900528 41.8158662),school,Shields Elementary School
228,354140772,POINT (-87.6504731 41.7590709),park,Shewbridge Field
229,354141902,POINT (-87.6803335 41.93531),school,Schneider Elementary School
230,354143582,POINT (-87.7308911 41.9466985),school,Saint Viator Elementary School
231,354143930,POINT (-87.6928288 41.7453112),school,Saint Thomas More School
232,354143955,POINT (-87.7528347 41.8819764),school,Saint Thomas School
233,354144187,POINT (-87.6622732 41.7842002),school,Saint Raphael School
234,354144216,POINT (-87.6181026 41.6794788),school,Saint Salomeas School
235,354144279,POINT (-87.691163 41.7805888),school,Saint Rita School
236,354144297,POINT (-87.7053328 41.8769768),school,Saint Philip Basilica High School
237,354144642,POINT (-87.7706135 41.8961428),school,Saint Pauls School
238,354144664,POINT (-87.649499 41.9364212),school,Saint Sebastian Elementary School
239,354144673,POINT (-87.6936029 41.800033),school,Saint Simon School
240,354145395,POINT (-87.6403314 41.9122548),school,Saint Michael Central High School
241,354145415,POINT (-87.6825548 41.8969768),school,Saint Nicholas School
242,354145471,POINT (-87.6239363 41.6878122),school,Saint Nicholas School
243,354145500,POINT (-87.7808931 41.9528091),school,Saint Pascal's School
244,354145549,POINT (-87.732556 41.8775322),school,Saint Meland School
245,354145557,POINT (-87.6767194 41.827533),school,Saint Maurice School
246,354145635,POINT (-87.5476879 41.7458939),school,Saint Michael High School
247,354145766,POINT (-87.7031108 41.8861435),school,Saint Mathews School
248,354146429,POINT (-87.7778377 41.9578091),school,Saint Mary School
249,354146543,POINT (-87.6544934 41.7153118),school,Saint Margaret School
250,354146618,POINT (-87.6942206 41.8497549),school,Saint Marks School
251,354146676,POINT (-87.6767205 41.868366),school,Saint Mary High School
252,354146684,POINT (-87.6528298 41.8355887),school,Saint Mary Perpetual Help High School
253,354146703,POINT (-87.6219916 41.6814233),school,Saint Louis School
254,354146731,POINT (-87.6428272 41.7528117),school,Saint Leo School
255,354146775,POINT (-87.6694951 41.7655891),school,Benedict the African School
256,354146828,POINT (-87.7603366 41.941976),school,Saint Ladislaus School
257,354146962,POINT (-87.5591899 41.7042047),school,Saint Kevin School
258,354147086,POINT (-87.5586572 41.7350349),school,Saint Joseph School
259,354147525,POINT (-87.6648161 41.9231843),school,Thomas School
260,354147936,POINT (-87.5778298 41.7368167),school,Steindler School
261,354150593,POINT (-87.648467 41.7162439),school,Wacker Elementary School
262,354151064,POINT (-87.6717227 41.9580876),school,Trinity College
263,354151821,POINT (-87.6428509 41.8378807),school,Trinity School
264,354157171,POINT (-87.6070934 41.7608606),school,Tanner Elementary School
265,354157680,POINT (-87.6319361 41.7669404),school,Yale Elementary School
266,354161343,POINT (-87.7294966 41.7391997),school,Lenart School
267,354163901,POINT (-87.6653308 41.8553107),school,Saint Pius School
268,354163909,POINT (-87.6639423 41.8730883),school,McLaren Elementary School
269,354164041,POINT (-87.6217857 41.6856096),school,Curtis School
270,354164053,POINT (-87.6014558 41.6540091),school,Wheatley Child-Parent Education Center
271,354171591,POINT (-87.6390741 41.680425),school,Assumption Blessed Virgin Mary-Saint Catherine of Genoa School
272,354171604,POINT (-87.6511604 41.7347561),school,Saint Kilian School
273,354171746,POINT (-87.6661611 41.743367),school,Timothy Lutheran School
274,354174059,POINT (-87.5594907 41.7425349),school,Saint Mary Magdalen School
275,354174109,POINT (-87.5763436 41.729414),school,Black School
276,354176240,POINT (-87.6564379 41.713645),school,Marra Collins South Preparatory School
277,354176245,POINT (-87.6322706 41.7205898),school,Saint Thaddeus School
278,354176252,POINT (-87.6381046 41.7408673),school,Morgan School
279,354176405,POINT (-87.6356038 41.7100342),school,Saint Helena School
280,354176481,POINT (-87.7067181 41.7422555),school,Ashburn Lutheran School
281,354176485,POINT (-87.6725936 41.742155),school,Emmanuel Christian School
282,354176488,POINT (-87.6686613 41.7472559),school,Little Flower School
283,354199539,POINT (-87.7198481 41.8617953),place_of_worship,Lena A Hamlett Christian Methodist Episcopal Church
284,354199543,POINT (-87.8168589 41.9415029),place_of_worship,Leyden Baptist Church
285,354199547,POINT (-87.7169991 41.8480881),place_of_worship,Lawndale Church of Christ
286,354199552,POINT (-87.7189441 41.8653102),place_of_worship,Lawndale Interracial Missionary Baptist Church
287,354199559,POINT (-87.7725579 41.8953095),place_of_worship,Jordan River Missionary Baptist Church
288,354199582,POINT (-87.6058818 41.7650343),place_of_worship,Jackson Chapel Missionary Baptist Church
289,354199635,POINT (-87.7645739 41.8859664),place_of_worship,Kingdom Missionary Baptist Church
290,354199662,POINT (-87.6461634 41.8555886),place_of_worship,King David Missionary Baptist Church
291,354199687,POINT (-87.6389366 41.6775343),place_of_worship,House of Prayer Missionary Baptist Church
292,354199815,POINT (-87.7708914 41.9022539),place_of_worship,Little Rock Missionary Baptist Church
293,354199837,POINT (-87.6356485 41.7468078),place_of_worship,Little Mercy Seat Missionary Baptist Church
294,354199881,POINT (-87.7014437 41.8719769),place_of_worship,Light House Gospel Missionary Baptist Church
295,354199959,POINT (-87.7147781 41.89531),place_of_worship,Living Christ Missionary Baptist Church
296,354199982,POINT (-87.7200546 41.8408658),place_of_worship,Little Village Baptist Chapel
297,354199997,POINT (-87.7250554 41.8650323),place_of_worship,Lawndale Christian Reformed Church
298,354200023,POINT (-87.6081046 41.7822562),place_of_worship,Langley Avenue Church of God
299,354200975,POINT (-87.6778335 41.9391988),place_of_worship,American Indian Chapel
300,354200980,POINT (-87.6464381 41.7347562),place_of_worship,Acme Missionary Baptist Church
301,354200984,POINT (-87.6375476 41.6747565),place_of_worship,Aimwell Missionary Baptist Church
302,354201017,POINT (-87.6542167 41.7603115),place_of_worship,Back to God Christian Reformed Church
303,354201023,POINT (-87.7664462 41.8800319),place_of_worship,Bethel Green Missionary Baptist Church
304,354201055,POINT (-87.7192227 41.8955878),place_of_worship,Amazing Church of God in Christ
305,354201062,POINT (-87.6908891 41.9244766),place_of_worship,Antioch Church of God Mountain Assembly
306,354201073,POINT (-87.6336587 41.6830899),place_of_worship,Antioch Missionary Baptist Church
307,354201087,POINT (-87.734778 41.8650322),place_of_worship,Christ New Hope Missionary Baptist Church
308,354201125,POINT (-87.5989366 41.7455901),place_of_worship,Christian Love Christian Church
309,354201142,POINT (-87.7453347 41.8928098),place_of_worship,Christian Home Missionary Baptist Church
310,354201158,POINT (-87.6361587 41.6769787),place_of_worship,Christian Reformed Apostolic Church
311,354201171,POINT (-87.7592252 41.9341983),place_of_worship,Christian and Missionary Alliance Church Northwest
312,354201190,POINT (-87.6531052 41.7439228),place_of_worship,Old Fashion Bible Way Church of God in Christ
313,354201199,POINT (-87.7156104 41.8547547),place_of_worship,Ogden Avenue Church of Christ
314,354201286,POINT (-87.634006 41.6776517),place_of_worship,Christ Fellowship Church
315,354201313,POINT (-87.7236673 41.8950321),place_of_worship,Cabrini Christian Church
316,354201354,POINT (-87.6225487 41.7514231),place_of_worship,Carter Temple Christian Methodist Episcopal Church
317,354201381,POINT (-87.6239391 41.8067004),place_of_worship,Cathedral Missionary Baptist Church
318,354201393,POINT (-87.6775534 41.852255),place_of_worship,Cermak Baptist Church
319,354201411,POINT (-87.7422787 41.8816988),place_of_worship,Christian Union Missionary Baptist Church
320,354201420,POINT (-87.7261671 41.88531),place_of_worship,Christians Temple Church
321,354201429,POINT (-87.7358896 41.8847543),place_of_worship,Church of Christ
322,354201437,POINT (-87.7192229 41.9030877),place_of_worship,Church of Christ
323,354201487,POINT (-87.6847762 41.866977),place_of_worship,Piney Grove Missionary Baptist Church
324,354201497,POINT (-87.5998226 41.8123061),place_of_worship,Pleasant Gift Missionary Baptist Church
325,354201506,POINT (-87.6369935 41.7492007),place_of_worship,Pleasant Hill Missionary Baptist Church
326,354201514,POINT (-87.6114378 41.7733674),place_of_worship,Prayer Center Church of God in Christ
327,354201524,POINT (-87.7322783 41.8808655),place_of_worship,Peoples Church of God in Christ
328,354201532,POINT (-87.6808882 41.9039213),place_of_worship,Peoples Missionary Baptist Church
329,354201541,POINT (-87.6311603 41.7583673),place_of_worship,Perlie Gates Missionary Baptist Church
330,354201550,POINT (-87.6539385 41.7439227),place_of_worship,Pillars of Jerusalem Missionary Baptist Church
331,354201560,POINT (-87.7344918 41.8655934),place_of_worship,New Mile Stone Missionary Baptist Church
332,354201568,POINT (-87.7217228 41.8955878),place_of_worship,New Light Missionary Baptist Church
333,354201578,POINT (-87.6817216 41.9044768),place_of_worship,New Light Missionary Baptist Church
334,354201588,POINT (-87.703944 41.8816991),place_of_worship,New Greater Saint John Missionary Baptist Church
335,354201598,POINT (-87.6594949 41.7703114),place_of_worship,Prayer Tower Church of God in Christ
336,354201606,POINT (-87.6375483 41.7075342),place_of_worship,Prayers Warriors Missionary Baptist Church
337,354201615,POINT (-87.6636967 41.7707149),place_of_worship,Prince of Peace Missionary Baptist Church
338,354201623,POINT (-87.6300493 41.7658673),place_of_worship,Progressive Burning Bush Missionary Baptist Church
339,354201635,POINT (-87.7508902 41.8861431),place_of_worship,One Lord One Faith Missionary Baptist Church
340,354201647,POINT (-87.6592218 41.939199),place_of_worship,Open Bible Spanish Church
341,354201664,POINT (-87.7139436 41.8519769),place_of_worship,Original Greater Rock Missionary Baptist Church
342,354201674,POINT (-87.7722803 41.9016984),place_of_worship,The Old Rugged Cross Missionary Baptist Church
343,354201684,POINT (-87.7522794 41.8950319),place_of_worship,Old Ship of Zion Missionary Baptist Church
344,354201696,POINT (-87.7253335 41.8758655),place_of_worship,Olivet United Methodist Church
345,354201725,POINT (-87.7570016 41.8880875),place_of_worship,Paradise Missionary Baptist Church
346,354201743,POINT (-87.6097707 41.7622564),place_of_worship,Park Manor Christian Church
347,354201752,POINT (-87.6806105 41.9041991),place_of_worship,Original New Morning Star Missionary Baptist Church
348,354201760,POINT (-87.7520016 41.8950319),place_of_worship,Original Rising Star Missionary Baptist Church
349,354201779,POINT (-87.6092155 41.7733674),place_of_worship,Paradise Missionary Baptist Church
350,354201797,POINT (-87.6445059 41.9169716),place_of_worship,New Truth Church
351,354201832,POINT (-87.6711323 41.9583284),place_of_worship,Nichiren Buddhist Temple
352,354201852,POINT (-87.6550562 41.9514156),place_of_worship,Northside Calvary Baptist Church
353,354201885,POINT (-87.7250566 41.9080877),place_of_worship,Northwest Missionary Baptist Church
354,354201911,POINT (-87.6508881 41.9419767),place_of_worship,North Side Baptist Church
355,354201921,POINT (-87.6581064 41.7814224),place_of_worship,Mount Carmel Christian Methodist Episcopal Church
356,354201932,POINT (-87.6917208 41.8625326),place_of_worship,Mount Bethlehem Missionary Baptist Church
357,354201949,POINT (-87.7211667 41.8775323),place_of_worship,New Morning Star Missionary Baptist Church
358,354201964,POINT (-87.5667127 41.7147571),place_of_worship,New Mount Olive Missionary Baptist Church
359,354201968,POINT (-87.7281112 41.8664212),place_of_worship,New Mount Pleasant Missionary Baptist Church
360,354201972,POINT (-87.6565148 41.7864664),place_of_worship,New Mount Sinai Missionary Baptist Church
361,354201976,POINT (-87.7536684 41.8950319),place_of_worship,New Mount Zion Offspring Missionary Baptist Church
362,354201981,POINT (-87.6733846 41.7811445),place_of_worship,New Ninevea Missionary Baptist Temple
363,354201991,POINT (-87.6211585 41.6953122),place_of_worship,New Saint John Missionary Baptist Church Number 2
364,354201996,POINT (-87.6728288 41.7722556),place_of_worship,New Salem Missionary Baptist Church
365,354201999,POINT (-87.6158819 41.7580898),place_of_worship,New Sweet Home Missionary Baptist Church
366,354202004,POINT (-87.6639393 41.7625336),place_of_worship,New Third Heaven Missionary Baptist Church
367,354202021,POINT (-87.6694955 41.7789583),place_of_worship,New Travelers Rest Missionary Baptist Church
368,354202026,POINT (-87.6565153 41.7865387),place_of_worship,Mount Sinai Missionary Baptist Church
369,354202030,POINT (-87.7147773 41.8664213),place_of_worship,Moving Up Missionary Baptist Church
370,354202035,POINT (-87.6539387 41.7511449),place_of_worship,New Birth Strong Hope Missionary Baptist Church
371,354202040,POINT (-87.645327 41.737534),place_of_worship,New Berea Missionary Baptist Church
372,354202055,POINT (-87.6989437 41.8786435),place_of_worship,New Greater Exodus Missionary Baptist Church
373,354202061,POINT (-87.7706136 41.9022539),place_of_worship,New Greater Saint James Missionary Baptist Church
374,354202064,POINT (-87.7183893 41.8950322),place_of_worship,New Deliverance Church of God in Christ
375,354202069,POINT (-87.6447721 41.7655894),place_of_worship,New Era Missionary Baptist Church
