key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction
KBUR,observation,2012-02-29 23:53:00,KBUR,Burbank,2012-02-29 23,N,52.0,26,2600,Cloudy,,,46.0,52.0,80.0,29.31,10.0,52.0,,CALM,,,58.0,38.0,,,,Low,52.0,0.0,,,,,OVC,,,,,,,,,
KBUR,observation,2012-03-01 00:46:00,KBUR,Burbank,2012-03-01 00,N,52.0,26,2600,Cloudy,,,45.0,52.0,76.5,29.32,10.0,52.0,230.0,SW,,4.0,,,,,,Low,52.0,0.0,,,,,OVC,,,,,,,,,
KBUR,observation,2012-03-01 01:31:00,KBUR,Burbank,2012-03-01 01,N,51.5,26,2600,Cloudy,,,45.0,51.5,78.0,29.31,10.0,51.5,,CALM,,,,,,,,Low,51.5,0.0,,,,,OVC,,,,,,,,,
KBUR,observation,2012-03-01 02:53:00,KBUR,Burbank,2012-03-01 02,N,50.0,27,2700,Mostly Cloudy,,,44.0,50.0,80.0,29.28,10.0,50.0,280.0,W,,3.0,,,,,,Low,50.0,0.0,,,,,BKN,,,,,,,,,
KBUR,observation,2012-03-01 03:53:00,KBUR,Burbank,2012-03-01 03,N,49.0,26,2600,Cloudy,2.0,Falling,44.0,49.0,83.0,29.28,10.0,49.0,,CALM,,,53.0,49.0,,,,Low,49.0,0.0,,,,,OVC,,,,,,,,,
KBUR,observation,2012-03-01 04:53:00,KBUR,Burbank,2012-03-01 04,N,48.0,33,3300,Fair,,,43.0,48.0,83.0,29.28,10.0,48.0,290.0,WNW,,3.0,,,,,,Low,48.0,0.0,,,,,FEW,,,,,,,,,
KBUR,observation,2012-03-01 05:53:00,KBUR,Burbank,2012-03-01 05,N,46.0,33,3300,Fair,,,41.0,46.0,83.0,29.29,10.0,46.0,,CALM,,,,,,,,Low,46.0,0.0,,,,,CLR,,,,,,,,,
KBUR,observation,2012-03-01 06:53:00,KBUR,Burbank,2012-03-01 06,N,47.0,29,2900,Partly Cloudy,1.0,Rising Rapidly,43.0,47.0,86.0,29.3,10.0,47.0,120.0,ESE,,3.0,,,,,,,47.0,-2.0,,,,,SCT,,,,,,,,,
KBUR,observation,2012-03-01 07:53:00,KBUR,Burbank,2012-03-01 07,D,49.0,34,3400,Fair,,,43.0,49.0,80.0,29.32,10.0,49.0,330.0,NNW,,3.0,,,,,,Low,49.0,0.0,,,,,CLR,,,,,,,,,
KBUR,observation,2012-03-01 08:53:00,KBUR,Burbank,2012-03-01 08,D,52.0,34,3400,Fair,,,45.0,52.0,77.0,29.31,10.0,52.0,,CALM,,,,,,,,Low,52.0,0.0,,,,,CLR,,,,,,,,,
KBUR,observation,2012-03-01 09:53:00,KBUR,Burbank,2012-03-01 09,D,55.0,30,3000,Partly Cloudy,0.0,Steady,44.0,55.0,67.0,29.31,10.0,55.0,,CALM,,,55.0,45.0,,,,,55.0,-102.0,,,,,SCT,,,,,,,,,
KBUR,observation,2012-03-01 10:53:00,KBUR,Burbank,2012-03-01 10,D,57.0,34,3400,Fair,,,42.0,57.0,57.0,29.29,10.0,57.0,,VAR,,3.0,,,,,,Low,57.0,0.0,,,,,CLR,,,,,,,,,
KBUR,observation,2012-03-01 11:53:00,KBUR,Burbank,2012-03-01 11,D,59.0,30,3000,Partly Cloudy,,,41.0,59.0,51.0,29.27,10.0,59.0,140.0,SE,,8.0,,,,,,,59.0,-167.0,,,,,SCT,,,,,,,,,
KBUR,observation,2012-03-01 12:53:00,KBUR,Burbank,2012-03-01 12,D,60.0,34,3400,Fair,2.0,Falling Rapidly,40.0,60.0,47.0,29.24,10.0,60.0,130.0,SE,,7.0,,,,,,,60.0,-76.0,,,,,FEW,,,,,,,,,
KBUR,observation,2012-03-01 13:53:00,KBUR,Burbank,2012-03-01 13,D,60.0,30,3000,Partly Cloudy,,,43.0,60.0,53.0,29.22,10.0,60.0,170.0,S,,9.0,,,,,,,60.0,-123.0,,,,,SCT,,,,,,,,,
KBUR,observation,2012-03-01 14:53:00,KBUR,Burbank,2012-03-01 14,D,59.0,28,2800,Mostly Cloudy,,,43.0,59.0,55.0,29.22,10.0,59.0,180.0,S,,9.0,,,,,,,59.0,-114.0,,,,,BKN,,,,,,,,,
KBUR,observation,2012-03-01 15:53:00,KBUR,Burbank,2012-03-01 15,D,60.0,30,3000,Partly Cloudy,2.0,Falling,42.0,60.0,51.0,29.2,10.0,60.0,170.0,S,,6.0,62.0,54.0,,,,,60.0,-31.0,,,,,SCT,,,,,,,,,
KBUR,observation,2012-03-01 16:53:00,KBUR,Burbank,2012-03-01 16,D,59.0,34,3400,Fair,,,42.0,59.0,53.0,29.19,10.0,59.0,170.0,S,,6.0,,,,,,Low,59.0,0.0,,,,,CLR,,,,,,,,,
KBUR,observation,2012-03-01 17:53:00,KBUR,Burbank,2012-03-01 17,D,57.0,34,3400,Fair,,,40.0,57.0,53.0,29.19,10.0,57.0,180.0,S,,6.0,,,,,,Low,57.0,0.0,,,,,CLR,,,,,,,,,
