valid_time_gmt,vis
2013-07-01 10:35:00,1.0
2013-07-01 10:41:00,0.75
2013-07-01 10:49:00,1.0
2013-07-03 08:30:00,1.0
2013-07-10 20:05:00,1.0
2013-07-10 20:07:00,0.5
2013-07-10 20:14:00,0.75
2013-07-12 03:25:00,1.0
2013-07-12 03:35:00,1.0
2013-07-12 03:52:00,1.0
2013-07-18 17:11:00,1.0
2013-07-18 17:22:00,1.0
2013-08-13 20:36:00,1.0
2013-08-13 20:43:00,1.0
2013-10-07 11:52:00,0.75
2013-10-07 11:59:00,1.0
2013-10-07 12:10:00,1.0
2013-10-07 12:30:00,1.0
2013-10-07 15:04:00,1.0
2013-10-07 15:11:00,1.0
2013-10-10 07:44:00,1.0
2013-10-10 07:52:00,1.0
2013-10-10 08:34:00,1.0
2013-10-10 08:52:00,1.0
2013-10-11 10:59:00,1.0
2013-10-11 11:34:00,1.0
2013-10-11 11:48:00,0.75
2013-10-11 11:52:00,0.75
2013-10-11 12:44:00,1.0
2013-10-11 16:12:00,1.0
2013-10-11 16:33:00,1.0
2013-10-11 16:52:00,1.0
2013-10-11 17:25:00,1.0
2013-10-11 17:52:00,1.0
2013-10-11 19:56:00,1.0
2013-10-11 20:00:00,1.0
2013-10-11 20:32:00,1.0
2013-10-12 08:25:00,1.0
2013-10-12 08:29:00,1.0
2013-11-01 09:28:00,1.0
2013-11-17 01:45:00,1.0
2013-11-26 22:41:00,1.0
2013-11-26 22:46:00,1.0
2013-11-26 22:52:00,1.0
2013-12-06 12:03:00,1.0
2013-12-06 15:06:00,1.0
2013-12-08 11:36:00,1.0
2013-12-08 11:43:00,0.75
2013-12-08 11:52:00,0.75
2013-12-08 12:52:00,0.75
2013-12-08 13:30:00,0.75
2013-12-08 13:44:00,1.0
2013-12-08 13:52:00,1.0
2013-12-10 06:47:00,1.0
2013-12-10 06:52:00,0.75
2013-12-10 06:57:00,1.0
2013-12-10 07:09:00,1.0
2013-12-10 07:31:00,1.0
2013-12-10 08:00:00,1.0
2013-12-10 08:23:00,0.75
2013-12-10 08:47:00,1.0
2013-12-10 08:52:00,0.75
2013-12-10 09:01:00,0.5
2013-12-10 09:12:00,0.75
2013-12-10 09:23:00,1.0
2013-12-10 09:34:00,1.0
2013-12-10 09:52:00,1.0
2013-12-10 10:09:00,1.0
2013-12-10 10:22:00,0.75
2013-12-10 10:39:00,0.5
2013-12-10 10:52:00,1.0
