,osmid,geometry,fclass,name
54,357556956,POINT (-74.134587 40.5637161),grave_yard,Douglass Cemetery
55,357556999,POINT (-73.8826359 40.8103787),park,Joseph Rodman Drake Park
56,357557722,POINT (-73.908228 40.6933246),school,Public School 151
57,357557991,POINT (-73.8463668 40.8500349),school,Albert Einstein College of Medicine of Yeshiva University
58,357557995,POINT (-73.86083 40.82306),school,Intermediate School 131
59,357558505,POINT (-73.9559714 40.6495482),school,Erasmus Hall High School
60,357558852,POINT (-73.8968031 40.6976029),park,Evergreen Park
61,357558856,POINT (-73.9101364 40.8817663),park,Ewen Park
62,357558861,POINT (-73.9570783 40.7645704),hospital,Ewing Memorial Hospital
63,357559093,POINT (-74.1251426 40.6109374),grave_yard,Fairview Cemetery
64,357559324,POINT (-74.1602997 40.6370441),place_of_worship,Fellowship Baptist Church
65,357559473,POINT (-73.9069831 40.8891988),school,Fieldston Upper School
66,357560012,POINT (-73.7990225 40.7523243),grave_yard,Flushing Cemetery
67,357560019,POINT (-73.8166286 40.7555651),hospital,Flushing Hospital Medical Center
68,357560064,POINT (-74.0364565 40.61351),school,Fontbonne Hall Academy
69,357560081,POINT (-73.8817263 40.8589979),hospital,Fordham Hospital (historical)
70,357560089,POINT (-73.9845834 40.7712124),university,
71,357560491,POINT (-73.9329151 40.7942678),school,Benjamin Franklin High School
72,357560780,POINT (-73.9329152 40.6795476),park,Fulton Park
73,357561095,POINT (-74.00472 40.74528),school,General Theological Seminary
74,357561540,POINT (-73.94972 40.68139),school,Brooklyn Adult Training Center
75,357561600,POINT (-73.8915251 40.7070471),park,Joseph F Mafera Park
76,357561633,POINT (-73.8818027 40.704825),park,Glendale Playground
77,357561857,POINT (-73.9076366 40.8103786),school,Gompers Vocational High School
78,357561914,POINT (-73.9401376 40.6042714),school,Good Shepherd School
79,357562147,POINT (-74.1322416 40.6351124),place_of_worship,Faith United Methodist Church
80,357562187,POINT (-73.7351319 40.7148249),school,Grace School
81,357562394,POINT (-73.974583 40.5945493),grave_yard,Gravesend Cemetery
82,357562455,POINT (-74.1262534 40.548161),park,Great Kills Park
83,357563150,POINT (-73.8395788 40.8734332),park,Haffen Park
84,357563214,POINT (-73.9803098 40.6838155),school,Sarah J Hale High School (historical)
85,357563570,POINT (-73.9399754 40.8143054),hospital,Harlem Hospital Center
86,357563646,POINT (-73.8918025 40.8762108),park,Harris Park
87,357563924,POINT (-73.92556 40.82028),school,Cardinal Hayes High School
88,357564028,POINT (-73.9887501 40.6331597),school,Hebrew Academy
89,357564037,POINT (-73.9973616 40.7392686),school,Hebrew Center
90,357564041,POINT (-73.9184704 40.6623258),hospital,Hebrew Home and Hospital
91,357564044,POINT (-73.9044904 40.8461396),hospital,Hebrew Hospital (historical)
92,357564051,POINT (-73.8345869 40.7187473),school,Mesorah Academy
93,357564183,POINT (-73.7754107 40.7181583),school,Henley School
94,357564243,POINT (-74.0873639 40.6303816),park,Hero Park
95,357564491,POINT (-73.8898585 40.686492),park,Highland Park
96,357565028,POINT (-73.9537492 40.6501038),school,Holy Cross School
97,357565033,POINT (-73.8612572 40.8178827),school,Holy Cross School
98,357565060,POINT (-73.9899759 40.6672914),school,Holy Family School
99,357565063,POINT (-73.9540269 40.7234356),school,Holy Family School
100,357565453,POINT (-73.8977096 40.8931047),school,Horace Mann High School
101,357566070,POINT (-74.1629266 40.5984437),place_of_worship,Immanuel Lutheran Church
102,357566553,POINT (-73.8163824 40.7001485),hospital,Jamaica Hospital Medical Center
103,357566607,POINT (-73.8935051 40.6645101),park,Jefferson Field
104,357566747,POINT (-73.95944 40.67556),hospital,Jewish Hospital Medical Center of Brooklyn
105,357566750,POINT (-73.9338549 40.6596895),hospital,Kingsbrook Jewish Medical Center
106,357566882,POINT (-73.9787499 40.6692701),school,John Jay High School
107,357567177,POINT (-73.9251373 40.6895474),school,Junior Academy
108,357567191,POINT (-73.8294928 40.8269911),school,Middle School X101 Edward R Byrne
109,357567194,POINT (-73.9273596 40.7009361),school,Intermediate School 347
110,357567201,POINT (-73.8984982 40.8567789),school,Junior High School 115
111,357567207,POINT (-73.9711706 40.7915466),school,Junior High School 118 JOAN OF ARC (historical)
112,357567217,POINT (-73.9437488 40.8026009),school,Bethel gospel Assambly
113,357567226,POINT (-73.8740885 40.8251089),school,Junior High School X123 James M Kiernan
114,357567249,POINT (-73.9951392 40.6048269),school,Public School 128
115,357567260,POINT (-73.9470821 40.8173228),school,Junior High School 136
116,357567262,POINT (-73.8979139 40.8312116),school,Junior High School 136
117,357567265,POINT (-73.9401375 40.8176007),school,Junior High School 139
118,357567290,POINT (-73.9138515 40.8276083),school,Junior High School 145
119,357567302,POINT (-73.9095186 40.811201),school,Foreign Language Academy of Global Studies
120,357567319,POINT (-73.9370817 40.8370447),school,Intermediate School 164 (historical)
121,357567339,POINT (-73.82583 40.58417),school,Middle School 180
122,357567347,POINT (-73.977488 40.7197963),school,Public School M188 The Island School
123,357567368,POINT (-73.7867485 40.5944465),school,Middle School 198
124,357567380,POINT (-73.8478291 40.6847001),school,Middle School 210
125,357567410,POINT (-73.7593996 40.6646242),school,Intermediate School 231
126,357567413,POINT (-73.9287485 40.6587147),school,Intermediate School 232
127,357567433,POINT (-73.9809668 40.6979009),school,Intermediate/High School 265
128,357567436,POINT (-73.9066391 40.6558249),school,Junior High School 275 Thelma Hamilton (historical)
129,357567449,POINT (-73.8934104 40.6718768),school,Intermediate School 292
130,357567459,POINT (-73.9184702 40.8101008),school,Junior High School 30
131,357567468,POINT (-73.9184702 40.8131564),school,Junior High School 37
132,357567474,POINT (-73.9537491 40.5834384),school,Junior High School 43
133,357567491,POINT (-73.9448392 40.7099137),school,Intermediate School 49
134,357567499,POINT (-74.1448653 40.6228816),school,Intermediate School 51
135,357567504,POINT (-73.9065253 40.8203785),school,Junior High School 51
136,357567511,POINT (-73.9248011 40.8656163),school,Intermediate School 52
137,357567532,POINT (-73.9334866 40.6913175),school,Junior High School K057 Whitelaw Reid
138,357567542,POINT (-73.982639 40.7295465),school,Twelfth Street Academy
139,357567590,POINT (-73.9518045 40.8059341),school,Junior High School 81
140,357567600,POINT (-73.9151366 40.8495446),school,Junior High School 82
141,357567628,POINT (-73.9420183 40.785175),school,Junior High School 99
142,357568100,POINT (-73.9348035 40.5775938),school,Kingsborough Community College
143,357568300,POINT (-73.898192 40.6917697),grave_yard,Knollwood Park Cemetery
144,357568384,POINT (-74.1426429 40.5823268),park,La Tourette Park
145,357568436,POINT (-73.98625 40.5934382),school,Lafayette High School
146,357568755,POINT (-73.8534681 40.8817664),school,Lavelle School for the Blind
147,357568763,POINT (-73.9056922 40.7773236),grave_yard,Lawrence Cemetery
148,357568901,POINT (-74.200144 40.5156613),park,Lemon Creek Park
149,357568917,POINT (-73.9616613 40.7732745),hospital,Lenox Hill Hospital
150,357569003,POINT (-73.7842999 40.702603),park,Detective Keith L Williams Park
151,357569063,POINT (-73.9098589 40.8070453),hospital,Lincoln Hospital
152,357569118,POINT (-73.8893029 40.6634369),hospital,Linden General Hospital (historical)
153,357569120,POINT (-73.9129147 40.7106582),grave_yard,Linden Hill Cemetery
154,357569579,POINT (-73.70861 40.7543388),hospital,Long Island Jewish Medical Center
155,357569585,POINT (-73.981395 40.6900855),school,Long Island University Brooklyn Campus
156,357569920,POINT (-73.8876362 40.7123248),grave_yard,Lutheran Cemetery
157,357570012,POINT (-74.1001418 40.5867714),park,MacArthur Park
158,357570175,POINT (-73.9431932 40.5764941),park,Manhattan Beach Park
159,357570573,POINT (-73.8330271 40.5800268),school,Stella Maris High School
160,357570639,POINT (-73.802356 40.7548242),park,Martin Field
161,357570943,POINT (-73.9362487 40.7056583),park,Ramirez Playground
162,357571389,POINT (-73.9448133 40.7849033),hospital,Metropolitan Hospital Center
163,357571512,POINT (-73.9734719 40.6323263),school,Midwood High School Annex (historical)
164,357571621,POINT (-74.0993083 40.5684384),park,Miller Field
165,357571885,POINT (-73.878256 40.831714),school,Monroe High School
166,357571906,POINT (-73.7415209 40.6856588),grave_yard,Montefiore Cemetery
167,357571909,POINT (-73.8800424 40.8801056),hospital,Montefiore Medical Center West Campus Moses Division Hospital
168,357572026,POINT (-74.1170866 40.5823269),grave_yard,Moravian Cemetery
169,357572100,POINT (-73.9041939 40.8271089),school,Morris High School (historical)
170,357572123,POINT (-73.9191348 40.836285),hospital,Morrisania Hospital (historical)
171,357572242,POINT (-73.9376373 40.8359337),hospital,Mother Cabrini Memorial Hospital
172,357572301,POINT (-73.8806915 40.6948252),grave_yard,Mount Carmel Cemetery
173,357572431,POINT (-73.8920808 40.6912141),grave_yard,Mount Judah Cemetery
174,357572456,POINT (-73.8840249 40.6959362),grave_yard,Mount Nebon Cemetery
175,357572551,POINT (-74.143754 40.5681605),grave_yard,Mount Richmond Cemetery
176,357572577,POINT (-73.8424647 40.8982726),school,Mount Saint Michael Academy
177,357572587,POINT (-73.953714 40.7897367),hospital,Mount Sinai Medical Center
178,357572630,POINT (-73.907359 40.7314911),grave_yard,Mount Zion Cemetery
179,357572771,POINT (-73.9740275 40.7301021),park,Murphy Park
180,357572904,POINT (-73.8315352 40.8887347),school,Nativity of Our Blessed Lady School
181,357573157,POINT (-74.1069962 40.5700167),school,New Dorp High School
182,357573219,POINT (-74.1715325 40.5964931),park,New Springville Park
183,357573242,POINT (-73.9595827 40.6984361),school,New York Community College of Applied Arts and Sciences
184,357573246,POINT (-73.9550117 40.7643775),hospital,Weill Cornell Medical College
185,357573257,POINT (-73.9509376 40.7938013),school,New York Medical College (historical)
186,357574570,POINT (-74.0911136 40.6213917),university,Saint John's University Staten Island Campus
187,357575017,POINT (-74.138476 40.5606607),grave_yard,Ocean View Cemetery
188,357575194,POINT (-73.9001361 40.8742665),park,Old Fort Park
189,357575307,POINT (-73.74791 40.68677),grave_yard,Old Springfield Cemetery
190,357575336,POINT (-73.8602137 40.8807637),school,Public School 113
191,357575558,POINT (-73.94486 40.6676034),hospital,Orthopedic Hospital
192,357575725,POINT (-73.8329124 40.6614925),school,Our Lady of Grace School
193,357575737,POINT (-73.8866697 40.7209875),school,Our Lady of Hope School
194,357575800,POINT (-74.0141554 40.6387596),school,Our Lady of Perpetual Help School
195,357575832,POINT (-74.1909772 40.5334387),school,Our Lady Star of the Sea School
196,357576242,POINT (-73.7770775 40.7214915),school,Parkway School
197,357576248,POINT (-73.8584682 40.8742665),school,Parkway School
198,357576271,POINT (-73.824301 40.7656574),hospital,Parsons Hospital (historical)
199,357576741,POINT (-73.95167 40.68944),school,Brooklyn College of Pharmacy
200,357576745,POINT (-73.9812499 40.7753791),school,Pharmacy College
201,357577581,POINT (-73.8944349 40.8650033),park,Poe Park
202,357577677,POINT (-73.9876391 40.7634348),hospital,Polyclinic Hospital (historical)
203,357577730,POINT (-73.81389 40.81528),place_of_worship,Monastery of Saint Clare
204,357578093,POINT (-74.1973602 40.5209513),place_of_worship,Princes Bay Church
205,357578304,POINT (-74.1265313 40.5759381),school,Public School 10
206,357578315,POINT (-73.9533334 40.8041719),school,Public School 10
207,357578317,POINT (-73.9073587 40.8234339),school,Public School 10
208,357578325,POINT (-73.82222 40.67972),school,Public School 100
209,357578349,POINT (-73.9426376 40.8020453),school,Public School 103
210,357578352,POINT (-73.8622492 40.8920212),school,Public School 103
211,357578377,POINT (-73.9089851 40.6937007),school,Public School 106
212,357578380,POINT (-73.9665874 40.7987433),school,Public School 106
213,357578390,POINT (-73.9465266 40.7920455),school,Public School 107 (historical)
214,357578402,POINT (-73.8845805 40.6812143),school,Public School 108
215,357578424,POINT (-74.0004172 40.7442685),school,Public School 11
216,357578442,POINT (-73.7695773 40.6823255),school,Public School 110
217,357578452,POINT (-73.9005743 40.8351335),school,Public School 110
218,357578458,POINT (-73.939218 40.7585466),school,Public School 111
219,357578476,POINT (-73.907359 40.6856587),school,Public School 113
220,357578516,POINT (-74.0181953 40.6414928),school,Public School 118
221,357578519,POINT (-73.76583 40.70333),school,Public School 118
222,357578528,POINT (-73.9466068 40.8151003),school,Public School 119 (historical)
223,357578538,POINT (-73.8529974 40.8299467),school,Public School 119
224,357578541,POINT (-74.0867946 40.6108161),school,Public School 12
225,357578602,POINT (-73.9045809 40.8201007),school,Public School 124
226,357578608,POINT (-73.9559713 40.8106563),school,Public School 125
227,357578612,POINT (-74.0187509 40.6234375),school,Public School 127
228,357578626,POINT (-73.9384706 40.8409336),school,Public School 128
229,357578642,POINT (-73.8651351 40.8814886),school,Public School 13
230,357578659,POINT (-73.9931063 40.6405277),school,Public School 131
231,357578668,POINT (-73.90722 40.83194),school,Public School 132
232,357578671,POINT (-73.9334705 40.8506557),school,Public School 132
233,357578693,POINT (-73.89889 40.82306),school,Junior High School 133
234,357578697,POINT (-73.7548753 40.7078007),school,Public School 134
235,357578713,POINT (-73.9170815 40.6823254),school,Public School 137
236,357578733,POINT (-74.0790302 40.6223262),school,Public School 14
237,357578738,POINT (-73.9801389 40.741213),school,Public School 14
238,357578758,POINT (-73.9857557 40.7703023),school,Public School 141
239,357578787,POINT (-73.83472 40.66028),school,Public School 146
240,357578807,POINT (-73.9393043 40.7048249),school,Public School 147
241,357578871,POINT (-73.9535155 40.632632),school,Public School 152
242,357578879,POINT (-73.927629 40.8602243),school,Public School 152
243,357578906,POINT (-73.9260959 40.808068),school,Public School 154
244,357578910,POINT (-73.9484711 40.8103786),school,Public School 154
245,357578919,POINT (-73.8104117 40.67927),school,Public School 155
246,357578927,POINT (-73.9181926 40.6656591),school,Public School 156
247,357578960,POINT (-73.952078 40.8118266),school,Public School 157
248,357578963,POINT (-73.9090254 40.8192674),school,Public School 157
249,357578973,POINT (-73.9506935 40.7703792),school,Public School 158
250,357579076,POINT (-73.9659718 40.7551017),school,United Nations School
251,357579083,POINT (-73.946249 40.7012139),school,Public School 168 (historical)
252,357579087,POINT (-73.9419502 40.7890867),school,Public School 168
253,357579092,POINT (-74.0015668 40.6459),school,Public School 169
254,357579097,POINT (-73.77889 40.78222),school,Public School 169
255,357579110,POINT (-73.9573604 40.7153803),school,Public School 17
256,357579113,POINT (-73.9886369 40.7614414),school,Junior High School 17 (historical)
257,357579137,POINT (-73.9502675 40.7985237),school,Public School 170
258,357579172,POINT (-73.85306 40.73083),school,Public School 175
259,357579189,POINT (-73.9940281 40.7112136),school,Public School 177
260,357579211,POINT (-74.1162535 40.6356592),school,Public School 18
261,357579214,POINT (-73.9470823 40.7109359),school,Public School 18
262,357579218,POINT (-73.9723609 40.7567683),school,Public School 18
263,357579234,POINT (-73.9895995 40.6266673),school,Public School 180 Homewood
264,357579237,POINT (-73.9558954 40.8075684),school,Public School M180 Hugo Newman
265,357579259,POINT (-73.9494494 40.7983551),school,Public School 185
266,357579262,POINT (-73.9945836 40.6109379),school,Public School 186
267,357579266,POINT (-73.9487488 40.8262116),school,Public School 186
268,357579297,POINT (-73.8675 40.89917),school,Public School 19
269,357579307,POINT (-73.9526983 40.7751107),school,Public School 190
270,357579334,POINT (-73.9409446 40.8212167),school,Public School 194
271,357579360,POINT (-73.9502957 40.7849967),school,Public School 198
272,357579363,POINT (-73.962916 40.6164933),school,Public School 199
273,357579377,POINT (-74.0120841 40.6492704),school,Public School 2
274,357579394,POINT (-73.9028754 40.8339229),school,Public School 2
275,357579430,POINT (-73.8931916 40.8262117),school,Public School 20
276,357579460,POINT (-73.9387486 40.8070452),school,Intermediate School 201
277,357579623,POINT (-73.9700927 40.6022823),school,Public School 215
278,357579656,POINT (-73.82528 40.73556),school,Public School 219
279,357579666,POINT (-73.81139 40.76194),school,Public School 22
280,357579697,POINT (-73.9562289 40.5799243),school,Public School K225 Eileen E Zaglin
281,357579702,POINT (-73.8314467 40.5810095),school,Public School 225
282,357579719,POINT (-74.1326426 40.5706605),school,Public School 23
283,357579732,POINT (-73.9987505 40.7162135),school,Public School 23
284,357579738,POINT (-73.82819 40.7659351),school,Public School 23
285,357579746,POINT (-73.9015252 40.8248228),school,Public School 23
286,357579806,POINT (-73.9362487 40.6992695),school,Public School 24
287,357579817,POINT (-73.9399129 40.8077587),school,Public School 24
288,357579848,POINT (-73.9529157 40.6481594),school,Public School 246
289,357579869,POINT (-73.9884724 40.7262133),school,Public School 25
290,357579872,POINT (-73.905692 40.8126008),school,Public School 25
291,357579889,POINT (-73.9198593 40.6578814),school,Intermediate School 252
292,357579911,POINT (-73.9126366 40.8542668),school,Public School 26
293,357579975,POINT (-74.1443618 40.5708017),school,Public School 28
294,357579998,POINT (-73.9809719 40.6978029),school,Public School 287
295,357580026,POINT (-74.2115331 40.5203834),school,Public School 3
296,357580041,POINT (-73.91667 40.82139),school,Public School/Middle School 3
297,357580124,POINT (-73.9914885 40.6803659),school,Public School K032 Samuels Mills Sprole
298,357580248,POINT (-74.0995863 40.6134374),school,Public School 35
299,357580254,POINT (-73.91806 40.8275),school,Public School 35
300,357580263,POINT (-73.76444 40.69111),school,Public School 36
301,357580266,POINT (-73.9395821 40.7101026),school,Public School 36
302,357580277,POINT (-73.9562492 40.779268),school,Public School 37
303,357580304,POINT (-73.9340262 40.8034342),school,Public School 39
304,357580308,POINT (-73.897914 40.8176007),school,Public School 39
305,357580314,POINT (-74.2368116 40.5398273),school,Public School 4
306,357580320,POINT (-73.9832316 40.718396),school,Formerly: Public School 4
307,357580323,POINT (-73.9373599 40.7539906),school,Public School 4
308,357580348,POINT (-74.0951419 40.6409369),school,Public School 40
309,357580361,POINT (-74.109085 40.5738881),school,Public School 41
310,357580371,POINT (-73.86806 40.87444),school,Public School 41
311,357580384,POINT (-73.96028 40.67694),school,Public School 22
312,357580396,POINT (-73.92194 40.80639),school,Public School 43
313,357580415,POINT (-74.1073081 40.6287622),school,Public School 45
314,357580429,POINT (-74.0806562 40.5941438),school,Public School 46
315,357580456,POINT (-74.0906971 40.6026044),school,Public School 9
316,357580479,POINT (-73.9228849 40.8098698),school,Public School 49
317,357580493,POINT (-73.9081921 40.8134341),school,Public School 5
318,357580509,POINT (-73.8075 40.695),school,Public School 50
319,357580526,POINT (-74.1248646 40.561494),school,Public School 50
320,357580540,POINT (-74.088197 40.582327),school,Public School 52
321,357580543,POINT (-73.7667461 40.6614841),school,Public School 52
322,357580566,POINT (-73.8943027 40.8298227),school,Public School 54
323,357580573,POINT (-74.1637543 40.5362166),school,Public School 55
324,357580608,POINT (-73.8481254 40.6852857),school,Public School 58
325,357580621,POINT (-73.9666402 40.7591213),school,Public School 59
326,357580638,POINT (-73.8825939 40.8406796),school,Public School 6
327,357580651,POINT (-73.9790277 40.7276022),school,Public School 196
328,357580666,POINT (-73.845 40.84028),school,Public School 615
329,357580682,POINT (-74.0040284 40.7278799),school,Public School 621
330,357580717,POINT (-73.9795833 40.7262133),school,Public School 64 (historical)
331,357580731,POINT (-73.8770803 40.6831588),school,Public School 65K
332,357580734,POINT (-73.8640245 40.6906588),school,Public School 65
333,357580766,POINT (-73.9458311 40.8100265),school,Public School 68
334,357580780,POINT (-73.9795833 40.7634348),school,Public School 69
335,357580794,POINT (-73.92556 40.7725),school,Public School 7
336,357580812,POINT (-74.002407 40.7426361),school,Public School 70 (historical)
337,357580825,POINT (-73.90556 40.71139),school,Public School 71
338,357580836,POINT (-73.9065256 40.7228802),school,Public School 72
339,357580844,POINT (-73.8181895 40.8231564),school,Public School 72
340,357580859,POINT (-73.8823579 40.8551001),school,Public School 74
341,357580868,POINT (-73.9115257 40.7056583),school,Public School 75
342,357580883,POINT (-73.9417779 40.7606314),school,Public School 76
343,357580906,POINT (-73.9948615 40.687603),school,Public School 78 (historical)
344,357580909,POINT (-73.8970809 40.7351022),school,Public School 78
345,357580912,POINT (-73.9312484 40.7970454),school,Public School 78
346,357580961,POINT (-73.9323595 40.7984343),school,Public School 80 (historical)
347,357580991,POINT (-73.91278 40.70361),school,Public School 81
348,357581029,POINT (-73.9681635 40.789455),school,Public School M084 Lilian Weber
349,357581046,POINT (-73.9181926 40.7006584),school,Public School 86
350,357581052,POINT (-73.9499962 40.7851696),school,Public School 86
351,357581074,POINT (-73.8459091 40.8955748),school,Public School 87
352,357581102,POINT (-73.9736454 40.785132),school,Public School 9
353,357581112,POINT (-73.9394661 40.8239228),school,Public School 90
354,357581128,POINT (-73.9076364 40.8576),school,Public School 91
355,357581131,POINT (-73.9540269 40.6562148),school,Public School 92
356,357581134,POINT (-73.8893025 40.8462114),school,Public School 92
357,357581137,POINT (-73.9465267 40.6787143),school,Public School 93
358,357581140,POINT (-73.90389 40.70583),school,Intermediate School 93
359,357581148,POINT (-73.8772613 40.8219636),school,Public School 93
360,357581155,POINT (-73.73917 40.77111),school,Public School 94
361,357581167,POINT (-73.89158 40.8829345),school,P.S. 95 Sheila Mencher
362,357581203,POINT (-73.82861 40.71111),school,Public School 99
363,357581207,POINT (-73.8970806 40.8276006),school,Public School 99 (historical)
364,357581220,POINT (-73.9245815 40.8051009),park,Pulaski Park
365,357581348,POINT (-73.9726386 40.6598258),grave_yard,Quaker Cemetery
366,357581770,POINT (-74.0051395 40.67177),park,Red Hook Recreational Area
367,357582057,POINT (-73.9595827 40.7656571),school,Richman High School (historical)
368,357582203,POINT (-73.9014089 40.9003458),school,Riverdale Country School
369,357582588,POINT (-73.8187454 40.5842717),theme_park,Rockaway Playland (historical)
370,357582594,POINT (-73.9557551 40.7626743),school,Rockefeller University
371,357583477,POINT (-73.8831916 40.73288),school,Saint Abalberts School
372,357583568,POINT (-73.7686402 40.6904423),hospital,Saint Albans Veterans Administration - Extended Care Center
373,357583575,POINT (-74.146532 40.629548),school,Saint Adalbert School
374,357583594,POINT (-73.9143036 40.7076027),school,Saint Aloysius School
375,357583611,POINT (-73.954027 40.7317688),school,Saint Alphonsus School (historical)
376,357583639,POINT (-74.1470874 40.5728826),place_of_worship,Saint Andrews Church
377,357583736,POINT (-73.8225754 40.7441576),school,Saint Anns School
378,357583758,POINT (-73.9055496 40.8163664),school,Saint Anslems School
379,357583783,POINT (-73.8690242 40.8378782),school,Saint Anthony School
380,357583911,POINT (-73.8643505 40.9016721),school,Saint Barnabas High School
381,357583939,POINT (-73.8255096 40.8323955),school,Saint Benedict School
382,357584102,POINT (-73.94236 40.7195468),school,Saint Cecilia School
383,357584133,POINT (-74.1179199 40.5637162),school,Saint Charles School
384,357584146,POINT (-74.1059753 40.5795492),school,Saint Christophers School
385,357584169,POINT (-73.7362431 40.6689923),school,Saint Clares School
386,357584172,POINT (-73.8567332 40.8511606),school,Saint Clare School
387,357584208,POINT (-73.9990283 40.7476017),school,Saint Columba School (historical)
388,357584265,POINT (-73.86583 40.84361),school,Saint Dominic Roman Catholic Parochial School
389,357584283,POINT (-73.9520205 40.6008334),school,Saint Edmund Preparatory High School
390,357584381,POINT (-73.9010431 40.7717842),school,Saint Francis of Assisi School
391,357584491,POINT (-73.9490267 40.6612147),school,Saint Francis of Assisi Elementary School
392,357584495,POINT (-73.95833 40.71667),school,Saint Francis Preparatory School
393,357584501,POINT (-73.85333 40.84861),school,Saint Francis Xavier Parochial School
394,357584530,POINT (-73.9954171 40.7381575),school,Saint Francis Xavier College
395,357584619,POINT (-73.9456934 40.6714923),school,Saint Gregorys School
396,357584757,POINT (-73.8973583 40.8653777),park,Saint James Park
397,357584893,POINT (-73.8665244 40.7151026),grave_yard,Saint Johns Cemetery
398,357584992,POINT (-74.0637522 40.6112191),place_of_worship,Saint John's Episcopal Church
399,357585174,POINT (-73.9376355 40.6948972),school,Saint Johns Preparatory School
400,357585238,POINT (-74.0679188 40.6017712),school,Saint Johns Villa Academy
401,357585301,POINT (-74.2154223 40.5514938),grave_yard,Saint Josephs Cemetery
402,357585448,POINT (-74.0706966 40.5998267),school,Saint Joseph's Hill Academy for Girls
403,357585497,POINT (-73.7392986 40.7153805),school,Saint Josephs School
404,357585513,POINT (-73.8268011 40.7578797),school,Saint Josephs School
405,357585517,POINT (-73.9115257 40.7628794),school,Saint Josephs School
