,osmid,geometry,fclass,name
69,358954913,POINT (-77.018032 38.9123337),school,Morse School
70,358954917,POINT (-76.928585 38.8965009),school,National Trade and Professional School
71,358954923,POINT (-76.98154 38.85781),school,Our Lady of Perpetual Help School
72,358954927,POINT (-76.94778 38.88323),school,Our Lady Queen of Peace School
73,358954933,POINT (-77.0244212 38.9789992),school,Peter Pan School
74,358954937,POINT (-76.9858089 38.8984451),school,Pierce School
75,358954940,POINT (-77.0125 38.96194),school,Rabaut Junior High School (historical)
76,358954953,POINT (-76.9931853 38.9484573),school,Sacred Heart Seminary
77,358954959,POINT (-76.9951631 38.9546829),school,Saint Anthonys High School
78,358954970,POINT (-76.9686286 38.8731491),school,Saint Francis Xavier School
79,358954974,POINT (-77.02081 38.94363),school,Saint Gabriel School
80,358954978,POINT (-76.987198 38.9484442),school,Saint Gertrudes School
81,358954982,POINT (-77.05505 38.96248),school,Saint Johns College High School
82,358955000,POINT (-76.99997 38.82501),school,Saint Thomas More Elementary School
83,358955002,POINT (-76.9969204 38.923167),school,Saint Vincents Home and School
84,358955008,POINT (-77.07037 38.94678),school,Sheridan School
85,358955010,POINT (-77.0588663 38.9453887),park,Soapstone Valley Park
86,358955013,POINT (-76.95315 38.88395),school,Sousa Middle School
87,358955015,POINT (-76.9786085 38.9369141),school,Taft Junior High School
88,358955017,POINT (-77.01183 38.90296),school,Terrell Junior High School
89,358955022,POINT (-76.9984481 38.9312992),school,Theological College
90,358955027,POINT (-76.989698 38.9348334),school,Viatorian Seminary
91,358955030,POINT (-76.9274739 38.897612),park,Watts Branch Parkway
92,358955037,POINT (-76.94583 38.89722),school,C G Woodson Junior High School (historical)
93,358955046,POINT (-77.0362658 38.8995586),bench,Baruch Bench of Inspiration
94,358955053,POINT (-77.0516438 38.8901119),artwork,Arts of Peace Statues
95,358955056,POINT (-77.0252544 38.8998339),school,Webster School
96,358955058,POINT (-76.9991425 38.8923341),school,Hilton School
97,358955061,POINT (-77.0069537 38.8951373),park,American Legion Freedom Bell
98,358955067,POINT (-77.0126538 38.887146),park,Bartholdi Fountain
99,358955072,POINT (-76.9908089 38.8809454),school,Cranch School (historical)
100,358955079,POINT (-76.9780306 38.8526127),grave_yard,Rosewood Cemetery
101,358955084,POINT (-77.0560884 38.8937229),park,Bryant Memorial
102,358955091,POINT (-77.036088 38.9273334),place_of_worship,National Baptist Memorial Church
103,358955093,POINT (-77.03583 38.92583),place_of_worship,All Souls Unitarian Church
104,358955096,POINT (-77.0369213 38.9259446),place_of_worship,Mormon Temple
105,358955098,POINT (-77.0369213 38.9142782),place_of_worship,Universalist National Memorial Church
106,358955103,POINT (-77.036088 38.9117782),place_of_worship,Church of the Holy City
107,358955106,POINT (-77.0452414 38.8950149),park,General Jose de San Martin Statue
108,358955111,POINT (-77.0363882 38.8923613),fountain,Haupt Fountains
109,358955116,POINT (-77.0324314 38.8958546),artwork,General John J. Pershing Statue
110,358955119,POINT (-76.9902248 38.8898176),park,Emancipation Monument
111,358955126,POINT (-77.037306 38.9072469),artwork,Daniel Webster Memorial
112,358955128,POINT (-77.0365258 38.9072434),artwork,Lieutenant General Winfield Brevet Scott Statue
113,358955131,POINT (-77.0356876 38.9072426),artwork,Hahnemann Monument
114,358955136,POINT (-77.0325047 38.906387),place_of_worship,National City Christian Church
115,358955138,POINT (-77.031954 38.9056605),artwork,Major General George Thomas Statue
116,358955142,POINT (-77.047755 38.9120559),artwork,Sheridan Statue
117,358955144,POINT (-77.0621997 38.9028894),park,Peter Square
118,358955149,POINT (-77.1092969 38.9365282),hospital,Sibley Memorial Hospital
119,358955151,POINT (-77.0516438 38.8884452),artwork,Arts of War Statue
120,358955154,POINT (-77.0219209 38.893723),artwork,General Hancock Statue
121,358955156,POINT (-77.0163653 38.8923341),artwork,General Meade Statue
122,358955159,POINT (-77.0210876 38.8942785),park,G A R Monument
123,358955161,POINT (-77.0374553 38.895263),fountain,Butt-Millet Memorial Fountain
124,358955163,POINT (-77.0369214 38.9556663),park,Brightwood Recreation Area
125,358955166,POINT (-77.1008117 38.9181669),park,Abner Cloud House
126,358955168,POINT (-77.02512 38.91212),school,Shaw Junior High School
127,358955171,POINT (-77.0188653 38.8953896),school,Ambush School
128,358955173,POINT (-77.0141429 38.8842787),school,Bell School
129,358955179,POINT (-77.0410881 38.9106671),place_of_worship,Saint Thomas Church
130,358955181,POINT (-77.0141429 38.905945),hospital (historic),Homeopathic Hospital
131,358955210,POINT (-77.0255321 38.8965007),place_of_worship,First Baptist Church of Washington (historical)
132,358955217,POINT (-77.0483534 38.8954512),park,Bernardo de Galvez Statue
133,358955222,POINT (-76.93706 38.90422),school,Integrated Design Electronics Academy Public Charter School
134,358955225,POINT (-76.9757668 38.8853827),hospital,District of Columbia General Hospital
135,358955237,POINT (-77.0877014 38.9342019),school,Horace Mann Elementary School
136,358955239,POINT (-77.02791 38.94341),school,MacFarland Middle School
137,358955242,POINT (-77.0110875 38.9476109),grave_yard,Rock Creek Cemetery
138,358955251,POINT (-77.0955338 38.9259445),park,Palisades Park
139,358955269,POINT (-77.0208098 38.8898341),park,Henry Park
140,358955279,POINT (-76.9553629 38.8832267),park,Kimball Playground
141,358955286,POINT (-76.9705305 38.8740012),park,Twining Square
142,358955288,POINT (-77.0352546 38.8978896),park,East Executive Park
143,358955292,POINT (-77.0266433 38.9220557),hospital (historic),Garfield Hospital (historical)
144,358955296,POINT (-77.0180318 38.8756678),school,Greenleaf School (historical)
145,358955301,POINT (-77.0305323 38.9448331),school,Dennison School (historical)
146,358955310,POINT (-76.994976 38.9431666),school,Catholic Sisters College
147,358955324,POINT (-76.9783026 38.8534873),grave_yard,Rosemont Cemetery (historical)
148,358955332,POINT (-76.9691417 38.8945563),park,Anacostia Park Section F
149,358955335,POINT (-76.9691416 38.8792789),park,Anacostia Park Section E
150,358955348,POINT (-77.0144207 38.8895563),park,Union Square
151,358955370,POINT (-76.9708084 38.899834),park,Spingarn-Langston Recreation Center
152,358955375,POINT (-76.9885867 38.8928897),park,Maury Recreation Center
153,358955383,POINT (-76.9916424 38.9248336),park,Noyes Playground
154,358955399,POINT (-77.0351318 38.9846406),park,Shepherd Recreation Center
155,358955402,POINT (-77.0227545 38.9753882),park,Takoma Elementary Recreation Center
156,358955413,POINT (-77.0288656 38.9126115),grave_yard,Saint Johns Cemetery
157,358955424,POINT (-76.9813644 38.9215003),hospital,Eckington Hospital (historical)
158,358955426,POINT (-77.0241432 38.8992785),place_of_worship,Fourth Presbyterian Church (historical)
159,358955439,POINT (-77.0316433 38.8987229),place_of_worship,Foundry Methodist Church (historical)
160,358955453,POINT (-77.0469486 38.9022764),place_of_worship,First Presbyterian Church (historical)
161,358955467,POINT (-77.0177542 38.885112),place_of_worship,Shilo Baptist Church (historical)
162,358955477,POINT (-77.0013646 38.839835),school,Ballou School To Aid Youth
163,358955482,POINT (-77.0369213 38.9040006),school,Benjamin Franklin University (historical)
164,358955486,POINT (-77.0021982 38.8981674),school,Blind/Visually Impaired Adult Education Center
165,358955495,POINT (-77.02238 38.94544),school,Clark Elementary School
166,358955499,POINT (-76.9709004 38.8992464),school,District of Columbia Apprenticeship School
167,358955504,POINT (-76.9930953 38.932834),school,District of Columbia Street Academy Senior High School
168,358955508,POINT (-76.93366 38.88402),school,Fletcher Johnson Education Complex
169,358955516,POINT (-76.97786 38.89653),school,Gibbs Elementary School
170,358955535,POINT (-77.0133571 38.8280567),school,Leckie Elementary School
171,358955539,POINT (-76.99574 38.94526),school,Lieutenant Joseph P Kennedy Junior Institute
172,358955544,POINT (-77.035532 38.9291685),school,Lincoln Middle School
173,358955549,POINT (-76.9946444 38.8413817),school,MC Terrell/McGogney Elementary School
174,358955554,POINT (-77.01027 38.90889),school,Margaret Washington Senior High School
175,358955560,POINT (-76.9864444 38.8447284),school,Malcolm X Elementary School
176,358955565,POINT (-77.0087283 38.9525761),school,Mamie D Lee Special Education School
177,358955570,POINT (-76.99814 38.84242),school,King Elementary School
178,358955573,POINT (-76.9927744 38.8401345),school,McGogney Elementary School
179,358955577,POINT (-77.00313 38.82383),school,Harris PR Education Center School
180,358955581,POINT (-76.9998351 38.8929089),school,Peabody Elementary School
181,358955585,POINT (-77.0016563 38.9128768),school,Penn Center
182,358955596,POINT (-76.9852533 38.8881676),school,SMART Program Adult Education Center
183,358955603,POINT (-77.0058094 38.8878898),school,Senate Page School
184,358955607,POINT (-77.0027177 38.9236864),school,Shaed Elementary School
185,358955612,POINT (-77.0303387 38.9434895),school,Sharpe Health School
186,358955619,POINT (-76.9708084 38.8995562),school,Spingarn School to Aid Youth
187,358955624,POINT (-77.02265 38.97494),school,Takoma Education Center
188,358955628,POINT (-77.02906 38.90339),school,Thomson Elementary School
189,358955633,POINT (-76.9921979 38.8809454),school,Tyler Vision Program
190,358955643,POINT (-76.945 38.88667),school,Weatherless Elementary School (historical)
191,358955647,POINT (-76.98545 38.85666),school,Wilkinson Elementary School
192,358955660,POINT (-76.979142 38.893723),park,Eliot Recreation Center
193,358955673,POINT (-77.0413659 38.9365),park,Piney Branch Park
194,358955702,POINT (-77.0469216 38.9240002),grave_yard,Young Mens Baptist Cemetery (historical)
195,358955711,POINT (-76.98298 38.86987),school,Anacostia High School
196,358955718,POINT (-77.00135 38.84018),school,Ballou High School
197,358955724,POINT (-77.02388 38.92358),school,Banneker High School
198,358955730,POINT (-76.9448276 38.8907012),school,Benning Elementary School
199,358955733,POINT (-76.9953 38.85984),school,Birney Elementary School
200,358955737,POINT (-76.976111 38.8977447),school,Blow Elementary School
201,358955746,POINT (-76.98778 38.88306),school,Buchanan Secondary Learning Center (historical)
202,358955754,POINT (-76.9241 38.90037),school,Burrville Elementary School
203,358955759,POINT (-77.01029 38.90935),school,John F Cook Elementary School
204,358955768,POINT (-76.99238 38.83442),school,Draper Elementary School
205,358955775,POINT (-76.9803813 38.8904787),school,Eastern High School
206,358955779,POINT (-76.9703375 38.8516803),school,Garfield Elementary School
207,358955787,POINT (-76.98358 38.84165),school,Green Elementary School
208,358955791,POINT (-76.9258746 38.8836351),school,Harris Elementary School
209,358955795,POINT (-76.9990363 38.8286567),school,Hendley Elementary School
210,358955798,POINT (-76.9406555 38.9079433),school,Kenilworth Elementary School
211,358955802,POINT (-76.98387 38.866),school,Ketcham Elementary School
212,358955810,POINT (-76.98639 38.89583),school,Kingsman Elementary School (historical)
213,358955813,POINT (-76.97685 38.92472),school,Langdon Elementary School
214,358955821,POINT (-76.98908 38.89234),school,Maury Elementary School
215,358955830,POINT (-76.9828043 38.8974704),school,Miner Elementary School
216,358955835,POINT (-76.983 38.85658),school,Moten Elementary School
217,358955841,POINT (-77.0901609 38.9182653),school,George Washington University - Mount Vernon Campus
218,358955847,POINT (-76.9310251 38.8859891),school,Nalle Elementary School
219,358955868,POINT (-77.0081563 38.8266922),school,Patterson Elementary School
220,358955874,POINT (-76.9338629 38.8845566),grave_yard,Payne Cemetery
221,358955879,POINT (-76.9843479 38.8851369),school,Daniel A Payne Elementary School
222,358955885,POINT (-76.9398811 38.886986),school,Plummer Elementary School
223,358955890,POINT (-76.96441 38.87024),school,Randle Highlands Elementary
224,358955896,POINT (-76.925113 38.8919615),school,Richardson Elementary School
225,358955901,POINT (-76.9213041 38.8894416),school,Shadd Elementary School
226,358955906,POINT (-76.9999372 38.8360979),school,Simon Elementary School
227,358955917,POINT (-76.9384748 38.8935779),school,Smothers Elementary School
228,358955938,POINT (-76.99676 38.8986),school,Ludlow - Taylor Elementary School
229,358955948,POINT (-76.9801403 38.8477834),school,Turner Elementary School
230,358955951,POINT (-76.99229 38.88083),school,Tyler Elementary School
231,358955964,POINT (-76.9812931 38.9079851),school,Webb Elementary School
232,358955968,POINT (-76.98865 38.90397),school,Wheatley Elementary School
233,358955976,POINT (-76.9660862 38.9295557),school,Woodridge Elementary School
234,358955991,POINT (-77.0580072 38.9321909),park,Klingle Valley Park
235,358955997,POINT (-76.9955153 38.8923598),hospital (historic),Medlink Hospital and Nursing Center
236,358956005,POINT (-76.9849753 38.8470572),grave_yard,Washington Hebrew Congregation Cemetery
237,358956009,POINT (-77.0333182 38.9183289),school,Mackin High School
238,358956018,POINT (-76.9788643 38.912056),grave_yard,Mount Olivet Cemetery
239,358956027,POINT (-77.0368474 38.9325544),school,Sacred Heart Academy
240,358956030,POINT (-76.9977537 38.8892787),school,Saint Cecilias High School
241,358956035,POINT (-76.9844198 38.8645568),school,Saint Teresa School
242,358956040,POINT (-76.9994203 38.8859453),park,Seward Square
243,358956043,POINT (-77.07775 38.95008),school,Wilson High School
244,358956050,POINT (-77.0410881 38.9067783),place_of_worship,Church of the Covenant (historical)
245,358956068,POINT (-76.992198 38.9212225),grave_yard,Harmony Cemetery
246,358956087,POINT (-77.0277545 38.9265002),school,District of Columbia Teachers College
247,358956092,POINT (-77.0163652 38.8898341),park,East Seaton Park
248,358956096,POINT (-77.0183097 38.8898341),park,West Seaton Park
249,358956100,POINT (-76.9810865 38.9015007),grave_yard,Graceland Cemetery (historical)
250,358956104,POINT (-77.039977 38.9215002),hospital (historic),Clifburne Hospital (historical)
251,358956125,POINT (-76.9858095 38.8656669),place_of_worship,Anacostia Methodist Church
252,358956130,POINT (-77.0763667 38.9301111),place_of_worship,Annunciation Catholic Church
253,358956154,POINT (-76.9785863 38.8634458),park,Avalon Playground
254,358956162,POINT (-77.068382 38.9313959),school,Beauvoir Nursery School
255,358956175,POINT (-77.0149764 38.9151115),place_of_worship,Bethany Baptist Church
256,358956179,POINT (-77.0610886 38.9103893),place_of_worship,Bible Presbyterian Church
257,358956183,POINT (-77.0367132 38.9276965),artwork,Bishop Asbury Statue
258,358956188,POINT (-77.0094206 38.9031673),school,Blake School (historical)
259,358956198,POINT (-76.9866423 38.9320556),place_of_worship,Brookland Methodist Church
260,358956206,POINT (-76.9913646 38.8987229),place_of_worship,Calvary Chapel Episcopal Church
261,358956219,POINT (-77.0194208 38.8981674),place_of_worship,Capital Memorial Adventist Church (historical)
262,358956222,POINT (-76.9924816 38.8898307),place_of_worship,Capitol Baptist Church
263,358956225,POINT (-76.999976 38.8953897),school,Carbery School (historical)
264,358956230,POINT (-77.0358102 38.9315001),artwork,Cardinal James Gibbons Statue
265,358956234,POINT (-76.996087 38.9015007),place_of_worship,Centennial Baptist Church
266,358956239,POINT (-77.0358102 38.9284445),place_of_worship,Central Presbyterian Church
267,358956243,POINT (-77.0041428 38.9284446),place_of_worship,Chapel of Notre Dame
268,358956247,POINT (-77.033588 38.9309445),place_of_worship,Columbia Heights Christian Church
269,358956256,POINT (-76.9983092 38.893723),place_of_worship,Eastern Presbyterian Church (historical)
270,358956261,POINT (-77.0085873 38.9106672),place_of_worship,Eckington Presbyterian Church
271,358956268,POINT (-77.0538663 38.8981673),school (historic),Edgewater Riding Academy (historical)
272,358956278,POINT (-76.9872 38.8651122),place_of_worship,Emmanuel Presbyterian Church (historical)
273,358956282,POINT (-77.0202543 38.907056),place_of_worship,Ephesus Adventist Church (historical)
274,358956287,POINT (-77.056644 38.9073338),place_of_worship,Epiphany Catholic Church
275,358956294,POINT (-76.994698 38.9015007),place_of_worship,Ezras Israel Temple
276,358956300,POINT (-76.9833654 38.882051),place_of_worship,Fifteenth Street Christian Church (historical)
277,358956317,POINT (-76.9905327 38.8829868),place_of_worship,First Brethren Church
278,358956338,POINT (-76.9741482 38.8712293),place_of_worship,Fountain Memorial Baptist Church
279,358956344,POINT (-77.0371991 38.9301112),place_of_worship,Francis Asbury Methodist Church
280,358956350,POINT (-76.9800841 38.8690639),place_of_worship,Garden Memorial Presbyterian Church
281,358956355,POINT (-77.0133097 38.9381667),artwork,General Scott Statue
282,358956365,POINT (-77.0002537 38.8806677),school,Giddings School
283,358956375,POINT (-76.9933142 38.8842789),place_of_worship,Grace Baptist Church
284,358956381,POINT (-77.0369213 38.9328889),place_of_worship,Gunton Temple Presbyterian Church (historical)
285,358956386,POINT (-77.0413659 38.9192781),park,Happy Hollow Playground
286,358956390,POINT (-76.9860866 38.8895564),place_of_worship,Holy Comforter Catholic Church
287,358956396,POINT (-77.0015002 38.9384563),school,Holy Cross College
288,358956401,POINT (-76.9919202 38.9020562),place_of_worship,Holy Name Catholic Church
289,358956405,POINT (-77.0138652 38.9051117),place_of_worship,Holy Redeemer Catholic Church
290,358956434,POINT (-77.02235 38.90746),school,Immaculate Conception School
291,358956448,POINT (-76.9930312 38.891223),place_of_worship,Ingram Memorial Congregational Church
292,358956455,POINT (-77.0138652 38.9062227),place_of_worship,Italian Baptist Church
293,358956469,POINT (-77.0119207 38.903445),school,Jones School (historical)
294,358956477,POINT (-76.9935869 38.8970562),place_of_worship,Keller Memorial Lutheran Church
295,358956494,POINT (-76.9708083 38.8737234),park,L'Enfant Square
296,358956528,POINT (-77.0671998 38.9337222),park,Macomb Playground
297,358956538,POINT (-77.0002539 38.9384444),school,Marist College
298,358956548,POINT (-77.0038651 38.9412221),school,Marist Seminary
299,358956556,POINT (-77.0377548 38.9362222),school,Martha Washington Seminary
300,358956566,POINT (-76.9858089 38.8995562),place_of_worship,Maryland Avenue Baptist Church
301,358956576,POINT (-77.0291433 38.9128893),place_of_worship,Metropolitan Baptist Church
302,358956611,POINT (-77.0149763 38.9015006),place_of_worship,Mount Carmel Baptist Church
303,358956619,POINT (-77.0330323 38.9273334),place_of_worship,Mount Pleasant Congregational Church (historical)
304,358956627,POINT (-77.0124763 38.9065005),park,New York Avenue Playground
305,358956675,POINT (-76.9980314 38.8945563),place_of_worship,Pentecostal Holiness Church (historical)
306,358956682,POINT (-77.0210877 38.939),place_of_worship,Petworth Baptist Church
307,358956690,POINT (-77.0383102 38.9092783),place_of_worship,Plymouth Congregational Church (historical)
308,358956699,POINT (-76.9852535 38.9378889),place_of_worship,Portiuncula Chapel
309,358956715,POINT (-77.0360575 38.9301325),park,Powell Recreation Center
310,358956725,POINT (-77.0119207 38.9162226),place_of_worship,Rhode Island Avenue Methodist Church
311,358956750,POINT (-76.9788643 38.8970563),park,Rosedale Playground
312,358956768,POINT (-77.0101888 38.9018713),school,Gonzaga College High School
313,358956780,POINT (-77.0491437 38.9156671),hospital (historic),Saint Anns Infant Asylum (historical)
314,358956810,POINT (-76.9885935 38.8862297),place_of_worship,Saint Cyprians Catholic Church
315,358956820,POINT (-76.994698 38.8853898),school,Saint Cyprians School (historical)
316,358956828,POINT (-76.9754182 38.9289933),place_of_worship,Saint Francis De Sales Catholic Church
317,358956839,POINT (-76.97496 38.92867),school,Saint Francis de Sales School
318,358956887,POINT (-77.0094229 38.9159384),place_of_worship,Saint Martins Catholic Church
319,358956920,POINT (-77.0255321 38.8978896),place_of_worship,Saint Patricks Catholic Church
320,358956928,POINT (-77.0844224 38.9120558),place_of_worship,Saint Patricks Chapel Episcopal Church
321,358956947,POINT (-77.034181 38.9183529),place_of_worship,Saint Augustine Catholic Church
322,358956963,POINT (-77.0016267 38.8834584),school,Saint Peter School
323,358956978,POINT (-77.0530328 38.9031672),place_of_worship,Saint Stephens Catholic Church
324,358956993,POINT (-77.0519216 38.9020561),school,Saint Stephens School
325,358957019,POINT (-77.0155319 38.9006673),place_of_worship,Second Baptist Church
326,358957024,POINT (-76.9813643 38.8898342),place_of_worship,Second Baptist Church
327,358957029,POINT (-76.9933091 38.8981674),park,Sherwood Playground
328,358957035,POINT (-76.9744198 38.9301113),place_of_worship,Sherwood Presbyterian Church
329,358957041,POINT (-77.0244205 38.9098173),place_of_worship,Shiloh Baptist Church
330,358957061,POINT (-76.9941424 38.8828899),place_of_worship,Southeast Hebrew Temple
331,358957067,POINT (-77.0138653 38.9137226),place_of_worship,Tabor Presbyterian Church (historical)
332,358957093,POINT (-77.0324769 38.9406666),park,Twin Oaks Playground
333,358957105,POINT (-77.0452549 38.9001117),place_of_worship,Union Methodist Church
334,358957117,POINT (-77.0152542 38.9031673),school,Walker School (historical)
335,358957124,POINT (-77.0221988 38.9384444),place_of_worship,Wallace Memorial Presbyterian Church
336,358957129,POINT (-77.001087 38.885112),place_of_worship,Washington City Brethren Church
337,358957138,POINT (-77.043866 38.9192781),place_of_worship,Washington Heights Presbyterian Church (historical)
338,358957145,POINT (-77.0019204 38.891223),place_of_worship,Waugh Methodist Church
339,358957169,POINT (-77.0394214 38.9226113),school,Wilson School
340,358957176,POINT (-76.9719197 38.9259447),place_of_worship,Woodridge Pilgrim Church
341,358957203,POINT (-77.0085875 38.9445554),grave_yard,Soldiers Home Cemetery
342,358957209,POINT (-77.0546995 38.9103893),grave_yard,Old Methodist Burying Ground (historical)
343,358957242,POINT (-77.0808112 38.943722),place_of_worship,National Presbyterian Church (historical)
344,358957248,POINT (-77.039977 38.954833),park,Brightwood Driving Park (historical)
345,358957259,POINT (-76.9799753 38.8834454),grave_yard,Eastern Methodist Cemetery (historical)
346,358957265,POINT (-76.9746976 38.9245558),grave_yard,Saint Francis DeSales Cemetery (historical)
347,358957310,POINT (-77.0463661 38.9342778),park,Rosemount Park (historical)
348,358957320,POINT (-77.0510883 38.9028894),hospital (historic),Circle Hospital (historical)
349,358957326,POINT (-77.0302546 38.9259446),hospital,Carver Hospital (historical)
350,358957360,POINT (-77.0583107 38.9081671),place_of_worship,Mount Zion United Methodist Church
351,358957365,POINT (-77.0360881 38.9556663),place_of_worship,Sixth Presbyterian Church
352,358957371,POINT (-77.0305322 38.8987229),place_of_worship,Church of the Epiphany
353,358957376,POINT (-77.0371992 38.9467776),place_of_worship,Nineteenth Street Baptist Church
354,358957398,POINT (-76.9891787 38.8898092),artwork,Mary McLeod Bethune Statue
355,358957402,POINT (-76.9995158 38.8935654),artwork,Major General Nathanael Green Statue
356,358957409,POINT (-77.0302545 38.8903897),artwork,Infinity Sculpture
357,358957412,POINT (-77.0313656 38.8909452),park,The Gwenfritz Sculpture
358,358957417,POINT (-77.0274391 38.9038948),artwork,Edmund Burke Statue
359,358957425,POINT (-77.0171986 38.8934452),artwork,Chief Justice John Marshall Statue
360,358957429,POINT (-77.0489446 38.9303),park,Giant Anteater Sculpture
361,358957433,POINT (-77.0188653 38.8920563),park,Man Controlling Trade Sculpture
362,358957441,POINT (-77.025555 38.892304),artwork,Captain Nathan Hale Sculpture
363,358957445,POINT (-77.0458104 38.9292779),park,Wrestling Bears Sculpture
364,358957449,POINT (-77.046366 38.9290001),park,Kemeys Bear Cub Sculpture
365,358957454,POINT (-77.0413659 38.9073338),artwork,John Witherspoon Statue
366,358957470,POINT (-77.0471993 38.9173336),park,Habitat Sculpture
367,358957474,POINT (-77.0199766 38.8984452),place_of_worship,Old Adas Israel Synagogue (historical)
